"EnsemblID","GeneSymbol","Total_DEG","Total_Up","Total_Dn","RRA_Score_pvalue","padj","Rank","Category","log_p"
"ENSG00000273162.1","AL133215.2",2,2,0,0.909844875123799,1,1956,"Not_Significant",0
"ENSG00000255521.2","AL356215.1",2,2,0,0.911003865909429,1,1957,"Not_Significant",0
"ENSG00000142025.16","DMRTC2",1,1,0,0.911057048368409,1,1958,"Not_Significant",0
"ENSG00000118113.12","MMP8",1,1,0,0.911057048368409,1,1959,"Not_Significant",0
"ENSG00000176532.4","PRR15",2,2,0,0.91332300014506,1,1960,"Not_Significant",0
"ENSG00000164266.11","SPINK1",1,1,0,0.913662798316627,1,1961,"Not_Significant",0
"ENSG00000253154.2","AC100801.1",1,1,0,0.913662798316627,1,1962,"Not_Significant",0
"ENSG00000276509.1","AC239799.1",2,2,0,0.914483142333398,1,1963,"Not_Significant",0
"ENSG00000196711.9","ALKAL1",1,1,0,0.916267219647951,1,1964,"Not_Significant",0
"ENSG00000255774.2","LINC02747",2,1,1,0.916267219647951,1,1965,"Not_Significant",0
"ENSG00000165887.12","ANKRD2",1,1,0,0.916267219647951,1,1966,"Not_Significant",0
"ENSG00000117632.23","STMN1",2,2,0,0.916267219647951,1,1967,"Not_Significant",0
"ENSG00000246859.3","STARD4-AS1",1,1,0,0.916267219647951,1,1968,"Not_Significant",0
"ENSG00000139890.10","REM2",2,2,0,0.91680457369936,1,1969,"Not_Significant",0
"ENSG00000170684.9","ZNF296",2,2,0,0.917965861617234,1,1970,"Not_Significant",0
"ENSG00000164935.6","DCSTAMP",1,1,0,0.91887031287052,1,1971,"Not_Significant",0
"ENSG00000163394.6","CCKAR",1,1,0,0.91887031287052,1,1972,"Not_Significant",0
"ENSG00000261762.1","AC027228.2",2,2,0,0.921452006758624,1,1973,"Not_Significant",0
"ENSG00000131188.12","PRR7",2,2,0,0.921472078492345,1,1974,"Not_Significant",0
"ENSG00000197106.7","SLC6A17",2,1,1,0.921472078492345,1,1975,"Not_Significant",0
"ENSG00000119917.14","IFIT3",1,1,0,0.921472078492345,1,1976,"Not_Significant",0
"ENSG00000021300.14","PLEKHB1",2,2,0,0.92261481350581,1,1977,"Not_Significant",0
"ENSG00000050344.9","NFE2L3",2,2,0,0.923777998389218,1,1978,"Not_Significant",0
"ENSG00000185101.13","ANO9",2,2,0,0.923777998389218,1,1979,"Not_Significant",0
"ENSG00000165376.11","CLDN2",2,1,1,0.924072517021307,1,1980,"Not_Significant",0
"ENSG00000152611.12","CAPSL",2,1,1,0.924072517021307,1,1981,"Not_Significant",0
"ENSG00000131094.4","C1QL1",2,1,1,0.924072517021307,1,1982,"Not_Significant",0
"ENSG00000173207.13","CKS1B",2,2,0,0.924072517021307,1,1983,"Not_Significant",0
"ENSG00000225907.1","RPS27P16",1,1,0,0.924072517021307,1,1984,"Not_Significant",0
"ENSG00000180438.15","TPRXL",1,1,0,0.926671628965157,1,1985,"Not_Significant",0
"ENSG00000174450.12","GOLGA6L2",1,1,0,0.926671628965157,1,1986,"Not_Significant",0
"ENSG00000176343.5","RPL37AP8",1,1,0,0.929269414831517,1,1987,"Not_Significant",0
"ENSG00000164485.15","IL22RA2",1,1,0,0.929269414831517,1,1988,"Not_Significant",0
"ENSG00000089127.14","OAS1",2,2,0,0.929599572887555,1,1989,"Not_Significant",0
"ENSG00000184445.12","KNTC1",3,3,0,0.930894547255358,1,1990,"Not_Significant",0
"ENSG00000171877.21","FRMD5",2,2,0,0.931865875127879,1,1991,"Not_Significant",0
"ENSG00000243064.8","ABCC13",1,1,0,0.931865875127879,1,1992,"Not_Significant",0
"ENSG00000229618.3","AC011287.1",1,1,0,0.931865875127879,1,1993,"Not_Significant",0
"ENSG00000287721.1","AC061975.8",3,3,0,0.934461010361607,1,1994,"Not_Significant",0
"ENSG00000157306.14","ZFHX2-AS1",1,1,0,0.934461010361607,1,1995,"Not_Significant",0
"ENSG00000244485.1","RPL18P13",1,1,0,0.937054821039933,1,1996,"Not_Significant",0
"ENSG00000173404.5","INSM1",1,1,0,0.937054821039933,1,1997,"Not_Significant",0
"ENSG00000252690.3","AC105339.2",2,2,0,0.937054821039933,1,1998,"Not_Significant",0
"ENSG00000236393.2","AC091806.1",2,2,0,0.937765483412649,1,1999,"Not_Significant",0
"ENSG00000285402.1","AC244230.2",1,1,0,0.939647307669961,1,2000,"Not_Significant",0
"ENSG00000203760.9","CENPW",2,2,0,0.939647307669961,1,2001,"Not_Significant",0
"ENSG00000224885.1","EIPR1-IT1",2,2,0,0.940101940067992,1,2002,"Not_Significant",0
"ENSG00000167483.19","NIBAN3",2,2,0,0.940101940067992,1,2003,"Not_Significant",0
"ENSG00000103034.14","NDRG4",3,2,1,0.941270721836109,1,2004,"Not_Significant",0
"ENSG00000126778.12","SIX1",1,1,0,0.942238470758667,1,2005,"Not_Significant",0
"ENSG00000169064.13","ZBBX",1,1,0,0.942238470758667,1,2006,"Not_Significant",0
"ENSG00000085831.15","TTC39A",1,1,0,0.942238470758667,1,2007,"Not_Significant",0
"ENSG00000140093.10","SERPINA10",1,1,0,0.942238470758667,1,2008,"Not_Significant",0
"ENSG00000108511.10","HOXB6",2,2,0,0.942439871733695,1,2009,"Not_Significant",0
"ENSG00000253746.1","AC091182.2",1,1,0,0.944828310812894,1,2010,"Not_Significant",0
"ENSG00000277157.2","H4C4",1,1,0,0.944828310812894,1,2011,"Not_Significant",0
"ENSG00000169856.9","ONECUT1",1,1,0,0.944828310812894,1,2012,"Not_Significant",0
"ENSG00000236449.2","AC010894.2",1,1,0,0.944828310812894,1,2013,"Not_Significant",0
"ENSG00000263041.2","AL513324.1",1,1,0,0.947416828339359,1,2014,"Not_Significant",0
"ENSG00000138622.4","HCN4",2,1,1,0.947416828339359,1,2015,"Not_Significant",0
"ENSG00000072274.13","TFRC",2,2,0,0.947416828339359,1,2016,"Not_Significant",0
"ENSG00000211947.2","IGHV3-21",2,1,1,0.947416828339359,1,2017,"Not_Significant",0
"ENSG00000139629.16","GALNT6",3,3,0,0.949050875905333,1,2018,"Not_Significant",0
"ENSG00000049283.18","EPN3",2,2,0,0.949462466987717,1,2019,"Not_Significant",0
"ENSG00000287781.1","AC018714.2",1,1,0,0.950004023844647,1,2020,"Not_Significant",0
"ENSG00000287914.1","AL078582.2",1,1,0,0.950004023844647,1,2021,"Not_Significant",0
"ENSG00000231226.1","TRIM31-AS1",1,1,0,0.950004023844647,1,2022,"Not_Significant",0
"ENSG00000279774.1","AL590483.3",1,1,0,0.952589897835216,1,2023,"Not_Significant",0
"ENSG00000213538.5","KRT8P41",1,1,0,0.952589897835216,1,2024,"Not_Significant",0
"ENSG00000211964.3","IGHV3-48",2,1,1,0.952589897835216,1,2025,"Not_Significant",0
"ENSG00000230552.6","AC092162.2",1,1,0,0.955174450817393,1,2026,"Not_Significant",0
"ENSG00000280129.1","AL132780.5",2,2,0,0.955324639279649,1,2027,"Not_Significant",0
"ENSG00000139055.7","ERP27",4,3,1,0.956498158249016,1,2028,"Not_Significant",0
"ENSG00000177455.15","CD19",3,2,1,0.957672037277149,1,2029,"Not_Significant",0
"ENSG00000258331.1","LINC02461",1,1,0,0.957757683297377,1,2030,"Not_Significant",0
"ENSG00000115919.15","KYNU",1,1,0,0.957757683297377,1,2031,"Not_Significant",0
"ENSG00000287171.1","AC006062.1",2,2,0,0.958846275745439,1,2032,"Not_Significant",0
"ENSG00000197168.13","NEK5",2,2,0,0.960020873035596,1,2033,"Not_Significant",0
"ENSG00000286733.1","LINC02348",1,1,0,0.960339595781235,1,2034,"Not_Significant",0
"ENSG00000287359.1","AL138740.1",1,1,0,0.960339595781235,1,2035,"Not_Significant",0
"ENSG00000230479.1","AP000695.1",1,1,0,0.960339595781235,1,2036,"Not_Significant",0
"ENSG00000170779.11","CDCA4",3,3,0,0.960368644330287,1,2037,"Not_Significant",0
"ENSG00000166268.11","MYRFL",2,2,0,0.961195828529643,1,2038,"Not_Significant",0
"ENSG00000164430.16","CGAS",3,3,0,0.961195828529643,1,2039,"Not_Significant",0
"ENSG00000230280.2","HNRNPA1P59",2,2,0,0.962371141609921,1,2040,"Not_Significant",0
"ENSG00000150667.8","FSIP1",1,1,0,0.962920188774907,1,2041,"Not_Significant",0
"ENSG00000232203.3","SLC25A6P2",1,1,0,0.965499462784205,1,2042,"Not_Significant",0
"ENSG00000225077.3","LINC00337",2,1,1,0.965499462784205,1,2043,"Not_Significant",0
"ENSG00000261072.2","AC084783.1",1,1,0,0.965499462784205,1,2044,"Not_Significant",0
"ENSG00000183876.9","ARSI",2,2,0,0.965899220196281,1,2045,"Not_Significant",0
"ENSG00000182010.11","RTKN2",2,2,0,0.967075957451204,1,2046,"Not_Significant",0
"ENSG00000198944.6","SOWAHA",3,1,2,0.968077418314807,1,2047,"Not_Significant",0
"ENSG00000127325.19","BEST3",1,1,0,0.968077418314807,1,2048,"Not_Significant",0
"ENSG00000137270.11","GCM1",2,2,0,0.968253049208798,1,2049,"Not_Significant",0
"ENSG00000135625.8","EGR4",2,2,0,0.969430494853297,1,2050,"Not_Significant",0
"ENSG00000179841.8","AKAP5",2,2,0,0.970608293769253,1,2051,"Not_Significant",0
"ENSG00000118946.12","PCDH17",2,2,0,0.970608293769253,1,2052,"Not_Significant",0
"ENSG00000233287.1","AC009362.1",1,1,0,0.970654055872267,1,2053,"Not_Significant",0
"ENSG00000088002.12","SULT2B1",2,2,0,0.970654055872267,1,2054,"Not_Significant",0
"ENSG00000177822.8","TENM3-AS1",1,1,0,0.970654055872267,1,2055,"Not_Significant",0
"ENSG00000184260.6","H2AC20",1,1,0,0.970654055872267,1,2056,"Not_Significant",0
"ENSG00000022556.16","NLRP2",2,2,0,0.971786445341532,1,2057,"Not_Significant",0
"ENSG00000188404.10","SELL",2,2,0,0.972964948955314,1,2058,"Not_Significant",0
"ENSG00000183171.5","BX322650.1",1,1,0,0.973229375962006,1,2059,"Not_Significant",0
"ENSG00000233975.1","LINC02574",2,2,0,0.973229375962006,1,2060,"Not_Significant",0
"ENSG00000231013.2","SCTR-AS1",2,1,1,0.973229375962006,1,2061,"Not_Significant",0
"ENSG00000167702.13","KIFC2",3,3,0,0.975323009849697,1,2062,"Not_Significant",0
"ENSG00000164398.15","ACSL6",1,1,0,0.975803379089318,1,2063,"Not_Significant",0
"ENSG00000253239.1","IGLVI-70",1,1,0,0.975803379089318,1,2064,"Not_Significant",0
"ENSG00000138829.12","FBN2",2,2,0,0.975803379089318,1,2065,"Not_Significant",0
"ENSG00000173705.9","SUSD5",1,1,0,0.978376065759367,1,2066,"Not_Significant",0
"ENSG00000231749.3","ABCA9-AS1",1,1,0,0.980947436477187,1,2067,"Not_Significant",0
"ENSG00000163362.11","INAVA",1,1,0,0.980947436477187,1,2068,"Not_Significant",0
"ENSG00000224373.3","IGHV4-59",1,1,0,0.980947436477187,1,2069,"Not_Significant",0
"ENSG00000122687.19","MRM2",2,2,0,0.981224279835391,1,2070,"Not_Significant",0
"ENSG00000153044.10","CENPH",3,3,0,0.982299946498875,1,2071,"Not_Significant",0
"ENSG00000186340.16","THBS2",3,3,0,0.983181722772536,1,2072,"Not_Significant",0
"ENSG00000243678.12","NME2",2,2,0,0.983517491747685,1,2073,"Not_Significant",0
"ENSG00000103546.18","SLC6A2",1,1,0,0.983517491747685,1,2074,"Not_Significant",0
"ENSG00000125571.9","IL37",1,1,0,0.983517491747685,1,2075,"Not_Significant",0
"ENSG00000035720.8","STAP1",2,2,0,0.984769212341259,1,2076,"Not_Significant",0
"ENSG00000146858.8","ZC3HAV1L",2,2,0,0.985951547923729,1,2077,"Not_Significant",0
"ENSG00000260710.1","AC120498.4",1,1,0,0.986086232075635,1,2078,"Not_Significant",0
"ENSG00000168065.16","SLC22A11",1,1,0,0.988653657965686,1,2079,"Not_Significant",0
"ENSG00000204614.9","TRIM40",1,1,0,0.988653657965686,1,2080,"Not_Significant",0
"ENSG00000227857.2","AL358075.2",2,2,0,0.989500620358143,1,2081,"Not_Significant",0
"ENSG00000261654.1","AL360270.2",2,2,0,0.990684331030586,1,2082,"Not_Significant",0
"ENSG00000276397.2","LINC01879",1,1,0,0.991219769922356,1,2083,"Not_Significant",0
"ENSG00000233122.2","CTAGE7P",2,2,0,0.991219769922356,1,2084,"Not_Significant",0
"ENSG00000113763.12","UNC5A",2,2,0,0.991219769922356,1,2085,"Not_Significant",0
"ENSG00000137819.14","PAQR5",2,2,0,0.993052778507774,1,2086,"Not_Significant",0
"ENSG00000277290.1","AC136475.10",2,2,0,0.993052778507774,1,2087,"Not_Significant",0
"ENSG00000214814.7","FER1L6",1,1,0,0.993784568450033,1,2088,"Not_Significant",0
"ENSG00000179913.11","B3GNT3",1,1,0,0.993784568450033,1,2089,"Not_Significant",0
"ENSG00000211662.2","IGLV3-21",1,1,0,0.993784568450033,1,2090,"Not_Significant",0
"ENSG00000165935.9","SMCO2",2,2,0,0.994237514093902,1,2091,"Not_Significant",0
"ENSG00000160401.15","CFAP157",3,3,0,0.994237514093902,1,2092,"Not_Significant",0
"ENSG00000254290.1","AC124067.4",2,2,0,0.99542259009983,1,2093,"Not_Significant",0
"ENSG00000244265.2","SIAH2-AS1",1,1,0,0.996348054052978,1,2094,"Not_Significant",0
"ENSG00000253497.1","IGKV1-13",1,1,0,0.996348054052978,1,2095,"Not_Significant",0
"ENSG00000104783.14","KCNN4",2,2,0,0.996608005917036,1,2096,"Not_Significant",0
"ENSG00000114656.12","CFAP92",2,2,0,0.997793760937309,1,2097,"Not_Significant",0
"ENSG00000112812.16","PRSS16",1,1,0,0.998910227235322,1,2098,"Not_Significant",0
"ENSG00000227590.2","ATP5MC1P5",1,1,0,0.998910227235322,1,2099,"Not_Significant",0
"ENSG00000196352.16","CD55",3,2,1,0.998979854552755,1,2100,"Not_Significant",0
"ENSG00000275484.1","AP003419.3",2,2,0,0.998979854552755,1,2101,"Not_Significant",0
"ENSG00000171004.18","HS6ST2",2,2,0,1,1,2102,"Not_Significant",0
"ENSG00000276573.1","AL442067.1",1,1,0,1,1,2103,"Not_Significant",0
"ENSG00000258919.1","AL049836.1",1,1,0,1,1,2104,"Not_Significant",0
"ENSG00000250337.7","PURPL",1,1,0,1,1,2105,"Not_Significant",0
"ENSG00000242327.1","AC023906.1",1,1,0,1,1,2106,"Not_Significant",0
"ENSG00000173612.10","GPRC6A",1,1,0,1,1,2107,"Not_Significant",0
"ENSG00000235559.1","NOP56P1",1,1,0,1,1,2108,"Not_Significant",0
"ENSG00000261863.1","LINC01996",1,1,0,1,1,2109,"Not_Significant",0
"ENSG00000129910.8","CDH15",2,1,1,1,1,2110,"Not_Significant",0
"ENSG00000253414.3","AC124067.2",1,1,0,1,1,2111,"Not_Significant",0
"ENSG00000274979.1","AC020656.2",1,1,0,1,1,2112,"Not_Significant",0
"ENSG00000253438.4","PCAT1",1,1,0,1,1,2113,"Not_Significant",0
"ENSG00000237061.1","AC100823.1",1,1,0,1,1,2114,"Not_Significant",0
"ENSG00000163132.8","MSX1",1,1,0,1,1,2115,"Not_Significant",0
"ENSG00000286266.1","AC104370.1",1,1,0,1,1,2116,"Not_Significant",0
"ENSG00000205414.1","AC007608.1",1,1,0,1,1,2117,"Not_Significant",0
"ENSG00000236345.1","SCAT8",1,1,0,1,1,2118,"Not_Significant",0
"ENSG00000233695.2","GAS6-AS1",1,1,0,1,1,2119,"Not_Significant",0
"ENSG00000239605.11","STPG4",1,1,0,1,1,2120,"Not_Significant",0
"ENSG00000234123.1","RHBDF1P1",1,1,0,1,1,2121,"Not_Significant",0
"ENSG00000286180.1","AC073140.2",1,1,0,1,1,2122,"Not_Significant",0
"ENSG00000101187.16","SLCO4A1",1,1,0,1,1,2123,"Not_Significant",0
"ENSG00000259803.7","SLC22A31",1,1,0,1,1,2124,"Not_Significant",0
"ENSG00000240668.1","KRT8P36",1,1,0,1,1,2125,"Not_Significant",0
"ENSG00000255552.7","LY6G6E",1,1,0,1,1,2126,"Not_Significant",0
"ENSG00000213269.2","RPS6P26",1,1,0,1,1,2127,"Not_Significant",0
"ENSG00000253641.6","LINCR-0001",1,1,0,1,1,2128,"Not_Significant",0
"ENSG00000258404.1","LINC02320",1,1,0,1,1,2129,"Not_Significant",0
"ENSG00000265554.2","AP005271.1",2,1,1,1,1,2130,"Not_Significant",0
"ENSG00000244512.3","RN7SL28P",1,1,0,1,1,2131,"Not_Significant",0
"ENSG00000225680.1","AL163953.1",2,2,0,1,1,2132,"Not_Significant",0
"ENSG00000257472.1","AL355112.1",1,1,0,1,1,2133,"Not_Significant",0
"ENSG00000250568.1","AC098591.3",1,1,0,1,1,2134,"Not_Significant",0
"ENSG00000204421.3","LY6G6C",1,1,0,1,1,2135,"Not_Significant",0
"ENSG00000138152.10","BTBD16",2,1,1,1,1,2136,"Not_Significant",0
"ENSG00000221241.1","SNORD88A",1,1,0,1,1,2137,"Not_Significant",0
"ENSG00000129474.16","AJUBA",1,1,0,1,1,2138,"Not_Significant",0
"ENSG00000237223.6","SULT1C2P1",1,1,0,1,1,2139,"Not_Significant",0
"ENSG00000248323.7","LUCAT1",1,1,0,1,1,2140,"Not_Significant",0
"ENSG00000240652.1","AP001024.1",1,1,0,1,1,2141,"Not_Significant",0
"ENSG00000169247.14","SH3TC2",2,2,0,1,1,2142,"Not_Significant",0
"ENSG00000042832.12","TG",1,1,0,1,1,2143,"Not_Significant",0
"ENSG00000230356.1","NCAPD2P1",1,1,0,1,1,2144,"Not_Significant",0
"ENSG00000150201.15","FXYD4",1,1,0,1,1,2145,"Not_Significant",0
"ENSG00000227115.8","LINC01630",1,1,0,1,1,2146,"Not_Significant",0
"ENSG00000181652.19","ATG9B",2,2,0,1,1,2147,"Not_Significant",0
"ENSG00000250329.1","KDELC1P1",1,1,0,1,1,2148,"Not_Significant",0
"ENSG00000168646.13","AXIN2",1,1,0,1,1,2149,"Not_Significant",0
"ENSG00000103257.9","SLC7A5",2,2,0,1,1,2150,"Not_Significant",0
"ENSG00000232445.2","EMSLR",1,1,0,1,1,2151,"Not_Significant",0
"ENSG00000213361.2","AC004884.1",1,1,0,1,1,2152,"Not_Significant",0
"ENSG00000257671.1","KRT7-AS",2,2,0,1,1,2153,"Not_Significant",0
"ENSG00000272502.1","AC104958.2",1,1,0,1,1,2154,"Not_Significant",0
"ENSG00000227210.2","AC079145.1",1,1,0,1,1,2155,"Not_Significant",0
"ENSG00000187556.7","NANOS3",2,2,0,1,1,2156,"Not_Significant",0
"ENSG00000226468.2","AC018641.1",1,1,0,1,1,2157,"Not_Significant",0
"ENSG00000109205.16","ODAM",1,1,0,1,1,2158,"Not_Significant",0
"ENSG00000213820.3","RPL13P2",1,1,0,1,1,2159,"Not_Significant",0
"ENSG00000101084.18","RAB5IF",1,1,0,1,1,2160,"Not_Significant",0
"ENSG00000173898.14","SPTBN2",1,1,0,1,1,2161,"Not_Significant",0
"ENSG00000253649.5","PRSS51",2,1,1,1,1,2162,"Not_Significant",0
"ENSG00000249650.1","AC106772.1",1,1,0,1,1,2163,"Not_Significant",0
"ENSG00000233384.3","CNIH3-AS2",2,2,0,1,1,2164,"Not_Significant",0
"ENSG00000080618.17","CPB2",2,1,1,1,1,2165,"Not_Significant",0
"ENSG00000253844.1","AC064807.2",1,1,0,1,1,2166,"Not_Significant",0
"ENSG00000287446.1","AC007731.5",1,1,0,1,1,2167,"Not_Significant",0
"ENSG00000099937.11","SERPIND1",2,1,1,1,1,2168,"Not_Significant",0
"ENSG00000149295.14","DRD2",2,1,1,1,1,2169,"Not_Significant",0
"ENSG00000243297.2","RPL31P61",1,1,0,1,1,2170,"Not_Significant",0
"ENSG00000230426.4","LINC01036",1,1,0,1,1,2171,"Not_Significant",0
"ENSG00000186474.15","KLK12",1,1,0,1,1,2172,"Not_Significant",0
"ENSG00000224167.2","LINC01357",1,1,0,1,1,2173,"Not_Significant",0
"ENSG00000280055.2","TMEM75",1,1,0,1,1,2174,"Not_Significant",0
"ENSG00000148123.15","PLPPR1",2,1,1,1,1,2175,"Not_Significant",0
"ENSG00000258551.6","CRAT37",1,1,0,1,1,2176,"Not_Significant",0
"ENSG00000124614.16","RPS10",1,1,0,1,1,2177,"Not_Significant",0
"ENSG00000269978.1","AL359881.1",2,2,0,1,1,2178,"Not_Significant",0
"ENSG00000215182.8","MUC5AC",1,1,0,1,1,2179,"Not_Significant",0
"ENSG00000187867.10","PALM3",1,1,0,1,1,2180,"Not_Significant",0
"ENSG00000270975.1","MAGOH3P",1,1,0,1,1,2181,"Not_Significant",0
"ENSG00000176043.5","AC007160.1",1,1,0,1,1,2182,"Not_Significant",0
"ENSG00000214612.3","RPS19P1",1,1,0,1,1,2183,"Not_Significant",0
"ENSG00000226132.1","RPS3AP46",1,1,0,1,1,2184,"Not_Significant",0
"ENSG00000280113.2","AL357140.3",1,1,0,1,1,2185,"Not_Significant",0
"ENSG00000259664.3","LINC02254",1,1,0,1,1,2186,"Not_Significant",0
"ENSG00000180066.10","LINC02870",2,2,0,1,1,2187,"Not_Significant",0
"ENSG00000137747.16","TMPRSS13",2,2,0,1,1,2188,"Not_Significant",0
"ENSG00000240950.1","AC021074.1",1,1,0,1,1,2189,"Not_Significant",0
"ENSG00000239223.3","RPL34P31",1,1,0,1,1,2190,"Not_Significant",0
"ENSG00000288530.1","AC078860.3",1,1,0,1,1,2191,"Not_Significant",0
"ENSG00000135423.13","GLS2",3,2,1,1,1,2192,"Not_Significant",0
"ENSG00000107807.13","TLX1",1,1,0,1,1,2193,"Not_Significant",0
"ENSG00000266401.2","AP002478.1",1,1,0,1,1,2194,"Not_Significant",0
"ENSG00000105131.8","EPHX3",3,2,1,1,1,2195,"Not_Significant",0
"ENSG00000277247.1","AC083809.1",1,1,0,1,1,2196,"Not_Significant",0
"ENSG00000231566.2","LINC02595",1,1,0,1,1,2197,"Not_Significant",0
"ENSG00000162009.8","SSTR5",2,2,0,1,1,2198,"Not_Significant",0
"ENSG00000213246.7","SUPT4H1",1,1,0,1,1,2199,"Not_Significant",0
"ENSG00000222033.1","LINC01124",1,1,0,1,1,2200,"Not_Significant",0
"ENSG00000084453.16","SLCO1A2",1,1,0,1,1,2201,"Not_Significant",0
"ENSG00000138028.16","CGREF1",1,1,0,1,1,2202,"Not_Significant",0
"ENSG00000225536.2","STIP1P3",1,1,0,1,1,2203,"Not_Significant",0
"ENSG00000277223.1","AC090116.1",1,1,0,1,1,2204,"Not_Significant",0
"ENSG00000257138.1","TAS2R38",1,1,0,1,1,2205,"Not_Significant",0
"ENSG00000244342.5","LINC00698",1,1,0,1,1,2206,"Not_Significant",0
"ENSG00000262001.1","DLGAP1-AS2",2,2,0,1,1,2207,"Not_Significant",0
"ENSG00000224322.2","AC004009.1",1,1,0,1,1,2208,"Not_Significant",0
"ENSG00000130711.5","PRDM12",1,1,0,1,1,2209,"Not_Significant",0
"ENSG00000275491.1","LINC01730",2,2,0,1,1,2210,"Not_Significant",0
"ENSG00000204334.7","ERICH2",1,1,0,1,1,2211,"Not_Significant",0
"ENSG00000279806.1","AC018629.1",1,1,0,1,1,2212,"Not_Significant",0
"ENSG00000225405.3","RPS15AP17",1,1,0,1,1,2213,"Not_Significant",0
"ENSG00000205502.4","C2CD4B",2,1,1,1,1,2214,"Not_Significant",0
"ENSG00000198203.10","SULT1C2",1,1,0,1,1,2215,"Not_Significant",0
"ENSG00000179431.7","FJX1",2,2,0,1,1,2216,"Not_Significant",0
"ENSG00000251396.7","LINC01301",2,1,1,1,1,2217,"Not_Significant",0
"ENSG00000225742.6","LINC02036",1,1,0,1,1,2218,"Not_Significant",0
"ENSG00000163032.12","VSNL1",2,1,1,1,1,2219,"Not_Significant",0
"ENSG00000169253.3","AL669983.1",1,1,0,1,1,2220,"Not_Significant",0
"ENSG00000164690.8","SHH",1,1,0,1,1,2221,"Not_Significant",0
"ENSG00000137877.10","SPTBN5",2,2,0,1,1,2222,"Not_Significant",0
"ENSG00000228566.2","AC013287.1",1,1,0,1,1,2223,"Not_Significant",0
"ENSG00000234350.5","AC007405.1",1,1,0,1,1,2224,"Not_Significant",0
"ENSG00000110944.9","IL23A",1,1,0,1,1,2225,"Not_Significant",0
"ENSG00000287828.1","AL354743.2",2,2,0,1,1,2226,"Not_Significant",0
"ENSG00000139289.13","PHLDA1",3,1,2,1,1,2227,"Not_Significant",0
"ENSG00000203907.9","OOEP",1,1,0,1,1,2228,"Not_Significant",0
"ENSG00000101104.13","PABPC1L",1,1,0,1,1,2229,"Not_Significant",0
"ENSG00000229835.2","KHSRPP1",1,1,0,1,1,2230,"Not_Significant",0
"ENSG00000228462.1","RPS19P7",1,1,0,1,1,2231,"Not_Significant",0
"ENSG00000180869.4","LINC01555",1,1,0,1,1,2232,"Not_Significant",0
"ENSG00000139292.13","LGR5",1,1,0,1,1,2233,"Not_Significant",0
"ENSG00000268628.2","AL121761.1",2,1,1,1,1,2234,"Not_Significant",0
"ENSG00000233845.1","AC093732.1",1,1,0,1,1,2235,"Not_Significant",0
"ENSG00000267533.1","AP002414.4",1,1,0,1,1,2236,"Not_Significant",0
"ENSG00000224652.2","LINC00885",1,1,0,1,1,2237,"Not_Significant",0
"ENSG00000214259.3","AC018695.1",1,1,0,1,1,2238,"Not_Significant",0
"ENSG00000241186.10","TDGF1",2,1,1,1,1,2239,"Not_Significant",0
"ENSG00000277363.5","SRCIN1",2,2,0,1,1,2240,"Not_Significant",0
"ENSG00000135069.14","PSAT1",2,1,1,1,1,2241,"Not_Significant",0
"ENSG00000171017.11","LRRC8E",1,1,0,1,1,2242,"Not_Significant",0
"ENSG00000029153.14","ARNTL2",2,2,0,1,1,2243,"Not_Significant",0
"ENSG00000259078.2","PTBP1P",1,1,0,1,1,2244,"Not_Significant",0
"ENSG00000219700.1","PTCHD3P3",1,1,0,1,1,2245,"Not_Significant",0
"ENSG00000181773.7","GPR3",2,2,0,1,1,2246,"Not_Significant",0
"ENSG00000282890.1","AC009975.1",1,1,0,1,1,2247,"Not_Significant",0
"ENSG00000184489.12","PTP4A3",2,2,0,1,1,2248,"Not_Significant",0
"ENSG00000257883.1","AC125603.2",1,1,0,1,1,2249,"Not_Significant",0
"ENSG00000003249.15","DBNDD1",2,2,0,1,1,2250,"Not_Significant",0
"ENSG00000213177.3","PRDX2P4",1,1,0,1,1,2251,"Not_Significant",0
"ENSG00000108375.13","RNF43",1,1,0,1,1,2252,"Not_Significant",0
"ENSG00000259045.1","MTCO1P2",1,1,0,1,1,2253,"Not_Significant",0
"ENSG00000246528.3","AC079089.1",1,1,0,1,1,2254,"Not_Significant",0
"ENSG00000261670.1","AC012213.2",1,1,0,1,1,2255,"Not_Significant",0
"ENSG00000278842.1","AC008147.4",1,1,0,1,1,2256,"Not_Significant",0
"ENSG00000281756.1","C2-AS1",2,1,1,1,1,2257,"Not_Significant",0
"ENSG00000210144.1","MT-TY",3,1,2,1,1,2258,"Not_Significant",0
"ENSG00000146477.6","SLC22A3",2,1,1,1,1,2259,"Not_Significant",0
"ENSG00000211676.2","IGLJ2",1,1,0,1,1,2260,"Not_Significant",0
"ENSG00000251537.4","AC005324.2",1,1,0,1,1,2261,"Not_Significant",0
"ENSG00000163584.18","RPL22L1",2,2,0,1,1,2262,"Not_Significant",0
"ENSG00000258088.1","AC078820.1",1,1,0,1,1,2263,"Not_Significant",0
"ENSG00000198064.13","NPIPB13",1,1,0,1,1,2264,"Not_Significant",0
"ENSG00000162723.10","SLAMF9",1,1,0,1,1,2265,"Not_Significant",0
"ENSG00000078114.19","NEBL",1,1,0,1,1,2266,"Not_Significant",0
"ENSG00000124882.4","EREG",1,1,0,1,1,2267,"Not_Significant",0
"ENSG00000241935.9","HOGA1",2,1,1,1,1,2268,"Not_Significant",0
