"EnsemblID","GeneSymbol","Total_DEG","Total_Up","Total_Dn","RRA_Score_pvalue","padj","Rank","Category","log_p"
"ENSG00000135426.16","TESPA1",3,2,1,1,1,2074,"Not_Significant",0
"ENSG00000053524.12","MCF2L2",2,1,1,1,1,2075,"Not_Significant",0
"ENSG00000153094.24","BCL2L11",1,0,1,1,1,2076,"Not_Significant",0
"ENSG00000053254.16","FOXN3",2,0,2,1,1,2077,"Not_Significant",0
"ENSG00000198785.7","GRIN3A",1,0,1,1,1,2078,"Not_Significant",0
"ENSG00000129194.8","SOX15",2,0,2,1,1,2079,"Not_Significant",0
"ENSG00000187416.12","LHFPL3",2,1,1,1,1,2080,"Not_Significant",0
"ENSG00000182048.11","TRPC2",1,0,1,1,1,2081,"Not_Significant",0
"ENSG00000137491.15","SLCO2B1",2,0,2,1,1,2082,"Not_Significant",0
"ENSG00000182985.18","CADM1",2,0,2,1,1,2083,"Not_Significant",0
"ENSG00000143515.19","ATP8B2",1,0,1,1,1,2084,"Not_Significant",0
"ENSG00000143185.4","XCL2",1,0,1,1,1,2085,"Not_Significant",0
"ENSG00000171817.17","ZNF540",1,0,1,1,1,2086,"Not_Significant",0
"ENSG00000135363.12","LMO2",1,0,1,1,1,2087,"Not_Significant",0
"ENSG00000127914.18","AKAP9",1,0,1,1,1,2088,"Not_Significant",0
"ENSG00000176845.13","METRNL",2,1,1,1,1,2089,"Not_Significant",0
"ENSG00000102409.10","BEX4",1,0,1,1,1,2090,"Not_Significant",0
"ENSG00000082196.21","C1QTNF3",1,0,1,1,1,2091,"Not_Significant",0
"ENSG00000178977.3","LINC00324",1,0,1,1,1,2092,"Not_Significant",0
"ENSG00000070759.17","TESK2",2,0,2,1,1,2093,"Not_Significant",0
"ENSG00000104756.16","KCTD9",1,0,1,1,1,2094,"Not_Significant",0
"ENSG00000105246.6","EBI3",1,0,1,1,1,2095,"Not_Significant",0
"ENSG00000124942.14","AHNAK",1,0,1,1,1,2096,"Not_Significant",0
"ENSG00000271614.1","ATP2B1-AS1",2,0,2,1,1,2097,"Not_Significant",0
"ENSG00000111727.12","HCFC2",1,0,1,1,1,2098,"Not_Significant",0
"ENSG00000166924.9","NYAP1",2,0,2,1,1,2099,"Not_Significant",0
"ENSG00000137171.15","KLC4",2,0,2,1,1,2100,"Not_Significant",0
"ENSG00000228903.7","RASA4CP",1,0,1,1,1,2101,"Not_Significant",0
"ENSG00000198961.10","PJA2",1,0,1,1,1,2102,"Not_Significant",0
"ENSG00000119950.21","MXI1",2,0,2,1,1,2103,"Not_Significant",0
"ENSG00000258791.9","LINC00520",1,0,1,1,1,2104,"Not_Significant",0
"ENSG00000162444.12","RBP7",1,0,1,1,1,2105,"Not_Significant",0
"ENSG00000185070.11","FLRT2",2,1,1,1,1,2106,"Not_Significant",0
"ENSG00000260615.1","RPL23AP97",1,0,1,1,1,2107,"Not_Significant",0
"ENSG00000261934.2","PCDHGA9",3,1,2,1,1,2108,"Not_Significant",0
"ENSG00000259134.7","LINC00924",1,0,1,1,1,2109,"Not_Significant",0
"ENSG00000165406.16","MARCHF8",1,0,1,1,1,2110,"Not_Significant",0
"ENSG00000285928.1","AC103591.4",1,0,1,1,1,2111,"Not_Significant",0
"ENSG00000130449.6","ZSWIM6",1,0,1,1,1,2112,"Not_Significant",0
"ENSG00000006555.11","TTC22",2,1,1,1,1,2113,"Not_Significant",0
"ENSG00000249119.1","MTND6P4",2,0,2,1,1,2114,"Not_Significant",0
"ENSG00000165895.19","ARHGAP42",1,0,1,1,1,2115,"Not_Significant",0
"ENSG00000126353.3","CCR7",3,2,1,1,1,2116,"Not_Significant",0
"ENSG00000148180.21","GSN",2,0,2,1,1,2117,"Not_Significant",0
"ENSG00000156381.9","ANKRD9",1,0,1,1,1,2118,"Not_Significant",0
"ENSG00000015285.11","WAS",1,0,1,1,1,2119,"Not_Significant",0
"ENSG00000162458.13","FBLIM1",2,1,1,1,1,2120,"Not_Significant",0
"ENSG00000077420.16","APBB1IP",1,0,1,1,1,2121,"Not_Significant",0
"ENSG00000157823.17","AP3S2",1,0,1,1,1,2122,"Not_Significant",0
"ENSG00000173040.13","EVC2",2,1,1,1,1,2123,"Not_Significant",0
"ENSG00000214900.11","LINC01588",1,0,1,1,1,2124,"Not_Significant",0
"ENSG00000204314.12","PRRT1",1,0,1,1,1,2125,"Not_Significant",0
"ENSG00000187736.13","NHEJ1",1,0,1,1,1,2126,"Not_Significant",0
"ENSG00000284237.1","LINC02767",1,0,1,1,1,2127,"Not_Significant",0
"ENSG00000171056.8","SOX7",3,0,3,1,1,2128,"Not_Significant",0
"ENSG00000160445.11","ZER1",1,0,1,1,1,2129,"Not_Significant",0
"ENSG00000162545.6","CAMK2N1",1,0,1,1,1,2130,"Not_Significant",0
"ENSG00000220205.9","VAMP2",1,0,1,1,1,2131,"Not_Significant",0
"ENSG00000197594.13","ENPP1",2,0,2,1,1,2132,"Not_Significant",0
"ENSG00000227376.1","FTH1P16",1,0,1,1,1,2133,"Not_Significant",0
"ENSG00000114790.13","ARHGEF26",2,0,2,1,1,2134,"Not_Significant",0
"ENSG00000235545.1","AC103923.1",1,0,1,1,1,2135,"Not_Significant",0
"ENSG00000197467.16","COL13A1",3,2,1,1,1,2136,"Not_Significant",0
"ENSG00000166710.21","B2M",1,0,1,1,1,2137,"Not_Significant",0
"ENSG00000073417.15","PDE8A",1,0,1,1,1,2138,"Not_Significant",0
"ENSG00000263823.1","AC009831.1",2,0,2,1,1,2139,"Not_Significant",0
"ENSG00000260698.1","AL591848.2",2,1,1,1,1,2140,"Not_Significant",0
"ENSG00000131409.13","LRRC4B",1,0,1,1,1,2141,"Not_Significant",0
"ENSG00000088756.13","ARHGAP28",1,0,1,1,1,2142,"Not_Significant",0
"ENSG00000272568.6","AC005162.2",1,0,1,1,1,2143,"Not_Significant",0
"ENSG00000198346.11","ZNF813",1,0,1,1,1,2144,"Not_Significant",0
"ENSG00000167107.13","ACSF2",1,0,1,1,1,2145,"Not_Significant",0
"ENSG00000260025.1","CRIM1-DT",2,1,1,1,1,2146,"Not_Significant",0
"ENSG00000110848.8","CD69",1,0,1,1,1,2147,"Not_Significant",0
"ENSG00000218052.5","ADAMTS7P4",1,0,1,1,1,2148,"Not_Significant",0
"ENSG00000178075.20","GRAMD1C",1,0,1,1,1,2149,"Not_Significant",0
"ENSG00000165424.7","ZCCHC24",2,0,2,1,1,2150,"Not_Significant",0
"ENSG00000135362.14","PRR5L",1,0,1,1,1,2151,"Not_Significant",0
"ENSG00000137486.17","ARRB1",1,0,1,1,1,2152,"Not_Significant",0
"ENSG00000162804.14","SNED1",2,0,2,1,1,2153,"Not_Significant",0
"ENSG00000276231.5","PIK3R6",1,0,1,1,1,2154,"Not_Significant",0
"ENSG00000177453.7","NIM1K",2,1,1,1,1,2155,"Not_Significant",0
"ENSG00000047346.12","FAM214A",1,0,1,1,1,2156,"Not_Significant",0
"ENSG00000164440.15","TXLNB",1,0,1,1,1,2157,"Not_Significant",0
"ENSG00000276855.1","AC015922.3",2,0,2,1,1,2158,"Not_Significant",0
"ENSG00000217275.2","AL031777.1",3,2,1,1,1,2159,"Not_Significant",0
"ENSG00000254893.6","AC113404.3",1,0,1,1,1,2160,"Not_Significant",0
"ENSG00000135299.17","ANKRD6",1,0,1,1,1,2161,"Not_Significant",0
"ENSG00000269186.3","LINC01082",1,0,1,1,1,2162,"Not_Significant",0
"ENSG00000126467.11","TSKS",1,0,1,1,1,2163,"Not_Significant",0
"ENSG00000259330.3","INAFM2",1,0,1,1,1,2164,"Not_Significant",0
"ENSG00000136059.14","VILL",2,1,1,1,1,2165,"Not_Significant",0
"ENSG00000143061.18","IGSF3",2,1,1,1,1,2166,"Not_Significant",0
"ENSG00000050405.13","LIMA1",1,0,1,1,1,2167,"Not_Significant",0
"ENSG00000134138.20","MEIS2",1,0,1,1,1,2168,"Not_Significant",0
"ENSG00000179909.15","ZNF154",2,0,2,1,1,2169,"Not_Significant",0
"ENSG00000181035.14","SLC25A42",2,0,2,1,1,2170,"Not_Significant",0
"ENSG00000169918.10","OTUD7A",2,0,2,1,1,2171,"Not_Significant",0
"ENSG00000173482.17","PTPRM",2,0,2,1,1,2172,"Not_Significant",0
"ENSG00000155666.12","KDM8",2,0,2,1,1,2173,"Not_Significant",0
"ENSG00000103175.11","WFDC1",1,0,1,1,1,2174,"Not_Significant",0
"ENSG00000162616.9","DNAJB4",2,0,2,1,1,2175,"Not_Significant",0
"ENSG00000178562.18","CD28",2,1,1,1,1,2176,"Not_Significant",0
"ENSG00000285103.2","AL451123.1",2,1,1,1,1,2177,"Not_Significant",0
"ENSG00000254783.1","AP003084.1",1,0,1,1,1,2178,"Not_Significant",0
"ENSG00000143375.15","CGN",1,0,1,1,1,2179,"Not_Significant",0
"ENSG00000278962.1","AC092645.1",1,0,1,1,1,2180,"Not_Significant",0
"ENSG00000106789.13","CORO2A",3,2,1,1,1,2181,"Not_Significant",0
"ENSG00000157184.7","CPT2",2,0,2,1,1,2182,"Not_Significant",0
"ENSG00000086570.12","FAT2",1,0,1,1,1,2183,"Not_Significant",0
"ENSG00000145088.9","EAF2",1,0,1,1,1,2184,"Not_Significant",0
"ENSG00000225279.2","AL121987.1",1,0,1,1,1,2185,"Not_Significant",0
"ENSG00000181585.7","TMIE",2,0,2,1,1,2186,"Not_Significant",0
"ENSG00000146859.6","TMEM140",1,0,1,1,1,2187,"Not_Significant",0
"ENSG00000116016.14","EPAS1",3,0,3,1,1,2188,"Not_Significant",0
"ENSG00000250282.1","AC002401.2",1,0,1,1,1,2189,"Not_Significant",0
"ENSG00000244124.1","ATP1B3-AS1",2,1,1,1,1,2190,"Not_Significant",0
"ENSG00000173727.12","AP000769.1",2,1,1,1,1,2191,"Not_Significant",0
"ENSG00000155744.9","FAM126B",1,0,1,1,1,2192,"Not_Significant",0
"ENSG00000177599.13","ZNF491",1,0,1,1,1,2193,"Not_Significant",0
"ENSG00000086288.12","NME8",1,0,1,1,1,2194,"Not_Significant",0
"ENSG00000140450.9","ARRDC4",1,0,1,1,1,2195,"Not_Significant",0
"ENSG00000223361.5","FTH1P10",1,0,1,1,1,2196,"Not_Significant",0
"ENSG00000112245.12","PTP4A1",1,0,1,1,1,2197,"Not_Significant",0
"ENSG00000263432.2","RN7SL689P",1,0,1,1,1,2198,"Not_Significant",0
"ENSG00000139946.10","PELI2",2,0,2,1,1,2199,"Not_Significant",0
"ENSG00000214562.15","NUTM2D",1,0,1,1,1,2200,"Not_Significant",0
"ENSG00000163958.14","ZDHHC19",2,0,2,1,1,2201,"Not_Significant",0
"ENSG00000187244.12","BCAM",1,0,1,1,1,2202,"Not_Significant",0
"ENSG00000266903.2","AC243964.3",1,0,1,1,1,2203,"Not_Significant",0
"ENSG00000117298.16","ECE1",1,0,1,1,1,2204,"Not_Significant",0
"ENSG00000024422.12","EHD2",1,0,1,1,1,2205,"Not_Significant",0
"ENSG00000277224.2","H2BC7",3,2,1,1,1,2206,"Not_Significant",0
"ENSG00000182890.5","GLUD2",1,0,1,1,1,2207,"Not_Significant",0
"ENSG00000103489.12","XYLT1",2,1,1,1,1,2208,"Not_Significant",0
"ENSG00000221923.9","ZNF880",1,0,1,1,1,2209,"Not_Significant",0
"ENSG00000132561.14","MATN2",2,0,2,1,1,2210,"Not_Significant",0
"ENSG00000105750.15","ZNF85",2,1,1,1,1,2211,"Not_Significant",0
"ENSG00000140479.18","PCSK6",3,1,2,1,1,2212,"Not_Significant",0
"ENSG00000180353.11","HCLS1",1,0,1,1,1,2213,"Not_Significant",0
"ENSG00000254535.4","PABPC4L",1,0,1,1,1,2214,"Not_Significant",0
"ENSG00000005238.20","FAM214B",1,0,1,1,1,2215,"Not_Significant",0
"ENSG00000150907.10","FOXO1",1,0,1,1,1,2216,"Not_Significant",0
"ENSG00000140009.18","ESR2",2,0,2,1,1,2217,"Not_Significant",0
"ENSG00000167601.12","AXL",2,1,1,1,1,2218,"Not_Significant",0
"ENSG00000127955.17","GNAI1",2,0,2,1,1,2219,"Not_Significant",0
"ENSG00000104324.16","CPQ",1,0,1,1,1,2220,"Not_Significant",0
"ENSG00000143409.15","MINDY1",1,0,1,1,1,2221,"Not_Significant",0
"ENSG00000184669.9","OR7E14P",1,0,1,1,1,2222,"Not_Significant",0
"ENSG00000070778.13","PTPN21",1,0,1,1,1,2223,"Not_Significant",0
"ENSG00000187720.14","THSD4",1,0,1,1,1,2224,"Not_Significant",0
"ENSG00000176148.16","TCP11L1",3,2,1,1,1,2225,"Not_Significant",0
"ENSG00000134245.18","WNT2B",2,1,1,1,1,2226,"Not_Significant",0
"ENSG00000138769.11","CDKL2",2,1,1,1,1,2227,"Not_Significant",0
"ENSG00000130307.12","USHBP1",1,0,1,1,1,2228,"Not_Significant",0
"ENSG00000165959.12","CLMN",1,0,1,1,1,2229,"Not_Significant",0
"ENSG00000134982.17","APC",1,0,1,1,1,2230,"Not_Significant",0
"ENSG00000146555.19","SDK1",1,0,1,1,1,2231,"Not_Significant",0
"ENSG00000161714.12","PLCD3",2,1,1,1,1,2232,"Not_Significant",0
"ENSG00000158006.14","PAFAH2",2,0,2,1,1,2233,"Not_Significant",0
"ENSG00000100412.17","ACO2",1,0,1,1,1,2234,"Not_Significant",0
"ENSG00000176435.7","CLEC14A",1,0,1,1,1,2235,"Not_Significant",0
"ENSG00000118640.11","VAMP8",1,0,1,1,1,2236,"Not_Significant",0
"ENSG00000077782.21","FGFR1",3,1,2,1,1,2237,"Not_Significant",0
"ENSG00000235501.6","AC105942.1",1,0,1,1,1,2238,"Not_Significant",0
"ENSG00000133424.22","LARGE1",1,0,1,1,1,2239,"Not_Significant",0
"ENSG00000114023.15","FAM162A",1,0,1,1,1,2240,"Not_Significant",0
"ENSG00000144935.15","TRPC1",2,1,1,1,1,2241,"Not_Significant",0
"ENSG00000107185.10","RGP1",1,0,1,1,1,2242,"Not_Significant",0
"ENSG00000159720.12","ATP6V0D1",1,0,1,1,1,2243,"Not_Significant",0
"ENSG00000118922.17","KLF12",2,0,2,1,1,2244,"Not_Significant",0
"ENSG00000188761.13","BCL2L15",3,2,1,1,1,2245,"Not_Significant",0
"ENSG00000242242.6","NECTIN3-AS1",2,0,2,1,1,2246,"Not_Significant",0
"ENSG00000176014.13","TUBB6",3,1,2,1,1,2247,"Not_Significant",0
"ENSG00000101844.18","ATG4A",1,0,1,1,1,2248,"Not_Significant",0
"ENSG00000026103.22","FAS",1,0,1,1,1,2249,"Not_Significant",0
"ENSG00000054277.14","OPN3",2,1,1,1,1,2250,"Not_Significant",0
"ENSG00000249679.2","AC106897.1",1,0,1,1,1,2251,"Not_Significant",0
"ENSG00000167323.11","STIM1",1,0,1,1,1,2252,"Not_Significant",0
"ENSG00000204370.13","SDHD",2,0,2,1,1,2253,"Not_Significant",0
"ENSG00000179918.19","SEPHS2",3,1,2,1,1,2254,"Not_Significant",0
"ENSG00000270964.1","AC016355.1",1,0,1,1,1,2255,"Not_Significant",0
"ENSG00000132535.21","DLG4",1,0,1,1,1,2256,"Not_Significant",0
"ENSG00000272221.1","AL645933.2",1,0,1,1,1,2257,"Not_Significant",0
"ENSG00000076513.17","ANKRD13A",1,0,1,1,1,2258,"Not_Significant",0
"ENSG00000181350.12","LRRC75A",2,1,1,1,1,2259,"Not_Significant",0
"ENSG00000135828.11","RNASEL",1,0,1,1,1,2260,"Not_Significant",0
"ENSG00000072609.18","CHFR",1,0,1,1,1,2261,"Not_Significant",0
"ENSG00000122122.10","SASH3",2,1,1,1,1,2262,"Not_Significant",0
"ENSG00000169372.13","CRADD",2,0,2,1,1,2263,"Not_Significant",0
"ENSG00000179981.11","TSHZ1",1,0,1,1,1,2264,"Not_Significant",0
"ENSG00000278396.1","AL122023.1",1,0,1,1,1,2265,"Not_Significant",0
"ENSG00000176788.9","BASP1",2,1,1,1,1,2266,"Not_Significant",0
"ENSG00000224051.7","CPTP",2,0,2,1,1,2267,"Not_Significant",0
"ENSG00000131981.16","LGALS3",2,1,1,1,1,2268,"Not_Significant",0
"ENSG00000117054.14","ACADM",2,0,2,1,1,2269,"Not_Significant",0
"ENSG00000236444.5","UBE2L5",2,0,2,1,1,2270,"Not_Significant",0
"ENSG00000163541.12","SUCLG1",2,0,2,1,1,2271,"Not_Significant",0
"ENSG00000154025.16","SLC5A10",1,0,1,1,1,2272,"Not_Significant",0
"ENSG00000160325.15","CACFD1",2,1,1,1,1,2273,"Not_Significant",0
"ENSG00000204581.3","ACOXL-AS1",1,0,1,1,1,2274,"Not_Significant",0
"ENSG00000123338.13","NCKAP1L",2,1,1,1,1,2275,"Not_Significant",0
"ENSG00000173269.14","MMRN2",2,0,2,1,1,2276,"Not_Significant",0
"ENSG00000282840.1","AC004554.1",1,0,1,1,1,2277,"Not_Significant",0
"ENSG00000253831.3","ETV3L",2,1,1,1,1,2278,"Not_Significant",0
"ENSG00000164488.12","DACT2",1,0,1,1,1,2279,"Not_Significant",0
"ENSG00000165507.9","DEPP1",1,0,1,1,1,2280,"Not_Significant",0
"ENSG00000231013.2","SCTR-AS1",2,1,1,1,1,2281,"Not_Significant",0
"ENSG00000248144.6","ADH1C",1,0,1,1,1,2282,"Not_Significant",0
"ENSG00000234810.4","AL603840.1",1,0,1,1,1,2283,"Not_Significant",0
"ENSG00000281969.1","AL592158.1",1,0,1,1,1,2284,"Not_Significant",0
"ENSG00000226409.3","AL450332.1",1,0,1,1,1,2285,"Not_Significant",0
"ENSG00000213791.4","AC104212.2",1,0,1,1,1,2286,"Not_Significant",0
"ENSG00000279484.2","KLHL30-AS1",1,0,1,1,1,2287,"Not_Significant",0
"ENSG00000165376.11","CLDN2",2,1,1,1,1,2288,"Not_Significant",0
"ENSG00000285051.2","SLC7A14-AS1",1,0,1,1,1,2289,"Not_Significant",0
"ENSG00000164007.11","CLDN19",1,0,1,1,1,2290,"Not_Significant",0
"ENSG00000117507.6","FMO6P",1,0,1,1,1,2291,"Not_Significant",0
"ENSG00000105974.13","CAV1",2,1,1,1,1,2292,"Not_Significant",0
"ENSG00000109061.10","MYH1",1,0,1,1,1,2293,"Not_Significant",0
"ENSG00000125845.7","BMP2",2,1,1,1,1,2294,"Not_Significant",0
"ENSG00000080166.16","DCT",1,0,1,1,1,2295,"Not_Significant",0
"ENSG00000143196.5","DPT",1,0,1,1,1,2296,"Not_Significant",0
"ENSG00000182118.8","FAM89A",2,1,1,1,1,2297,"Not_Significant",0
"ENSG00000280339.1","AP001528.2",1,0,1,1,1,2298,"Not_Significant",0
"ENSG00000196549.12","MME",1,0,1,1,1,2299,"Not_Significant",0
"ENSG00000258479.6","LINC00640",1,0,1,1,1,2300,"Not_Significant",0
"ENSG00000286289.1","AL133482.1",2,1,1,1,1,2301,"Not_Significant",0
"ENSG00000167641.11","PPP1R14A",1,0,1,1,1,2302,"Not_Significant",0
"ENSG00000122592.8","HOXA7",1,0,1,1,1,2303,"Not_Significant",0
"ENSG00000179094.16","PER1",1,0,1,1,1,2304,"Not_Significant",0
"ENSG00000186081.12","KRT5",2,1,1,1,1,2305,"Not_Significant",0
"ENSG00000149488.13","TMC2",2,1,1,1,1,2306,"Not_Significant",0
"ENSG00000095713.14","CRTAC1",1,0,1,1,1,2307,"Not_Significant",0
"ENSG00000234884.2","AL022329.1",1,0,1,1,1,2308,"Not_Significant",0
"ENSG00000227094.1","AL512785.1",1,0,1,1,1,2309,"Not_Significant",0
"ENSG00000231768.2","LINC01354",2,0,2,1,1,2310,"Not_Significant",0
"ENSG00000235387.5","SPAAR",1,0,1,1,1,2311,"Not_Significant",0
"ENSG00000230461.9","PROX1-AS1",2,1,1,1,1,2312,"Not_Significant",0
"ENSG00000163735.7","CXCL5",4,3,1,1,1,2313,"Not_Significant",0
"ENSG00000186832.9","KRT16",2,1,1,1,1,2314,"Not_Significant",0
"ENSG00000286805.1","AL138716.1",3,2,1,1,1,2315,"Not_Significant",0
"ENSG00000182732.18","RGS6",1,0,1,1,1,2316,"Not_Significant",0
"ENSG00000129455.15","KLK8",2,1,1,1,1,2317,"Not_Significant",0
"ENSG00000124935.4","SCGB1D2",2,1,1,1,1,2318,"Not_Significant",0
"ENSG00000178878.13","APOLD1",1,0,1,1,1,2319,"Not_Significant",0
"ENSG00000224613.7","AC095032.1",1,0,1,1,1,2320,"Not_Significant",0
"ENSG00000167772.12","ANGPTL4",1,0,1,1,1,2321,"Not_Significant",0
"ENSG00000187185.4","AC092118.1",1,0,1,1,1,2322,"Not_Significant",0
"ENSG00000109610.6","SOD3",2,1,1,1,1,2323,"Not_Significant",0
"ENSG00000077264.15","PAK3",1,0,1,1,1,2324,"Not_Significant",0
"ENSG00000186847.6","KRT14",1,0,1,1,1,2325,"Not_Significant",0
"ENSG00000165349.12","SLC7A3",1,0,1,1,1,2326,"Not_Significant",0
"ENSG00000149090.12","PAMR1",1,0,1,1,1,2327,"Not_Significant",0
"ENSG00000164736.6","SOX17",1,0,1,1,1,2328,"Not_Significant",0
"ENSG00000287232.1","AC079848.2",1,0,1,1,1,2329,"Not_Significant",0
"ENSG00000258572.1","AL133467.1",1,0,1,1,1,2330,"Not_Significant",0
"ENSG00000249669.10","CARMN",1,0,1,1,1,2331,"Not_Significant",0
"ENSG00000167755.15","KLK6",2,1,1,1,1,2332,"Not_Significant",0
"ENSG00000163734.4","CXCL3",4,3,1,1,1,2333,"Not_Significant",0
"ENSG00000091513.16","TF",1,0,1,1,1,2334,"Not_Significant",0
"ENSG00000205221.12","VIT",1,0,1,1,1,2335,"Not_Significant",0
"ENSG00000105971.15","CAV2",1,0,1,1,1,2336,"Not_Significant",0
"ENSG00000277631.5","PGM5P3-AS1",1,0,1,1,1,2337,"Not_Significant",0
"ENSG00000187715.13","KBTBD12",1,0,1,1,1,2338,"Not_Significant",0
"ENSG00000204767.4","INSYN2B",1,0,1,1,1,2339,"Not_Significant",0
"ENSG00000257060.7","AC091078.1",1,0,1,1,1,2340,"Not_Significant",0
"ENSG00000134765.10","DSC1",1,0,1,1,1,2341,"Not_Significant",0
"ENSG00000288048.1","AC104088.3",1,0,1,1,1,2342,"Not_Significant",0
"ENSG00000083067.23","TRPM3",1,0,1,1,1,2343,"Not_Significant",0
"ENSG00000154928.18","EPHB1",1,0,1,1,1,2344,"Not_Significant",0
"ENSG00000106006.6","HOXA6",1,0,1,1,1,2345,"Not_Significant",0
"ENSG00000250056.8","LINC01018",1,0,1,1,1,2346,"Not_Significant",0
"ENSG00000106004.5","HOXA5",1,0,1,1,1,2347,"Not_Significant",0
"ENSG00000127743.6","IL17B",2,1,1,1,1,2348,"Not_Significant",0
"ENSG00000147862.17","NFIB",1,0,1,1,1,2349,"Not_Significant",0
"ENSG00000164330.17","EBF1",1,0,1,1,1,2350,"Not_Significant",0
"ENSG00000133067.17","LGR6",2,1,1,1,1,2351,"Not_Significant",0
"ENSG00000261616.1","AC036108.3",1,0,1,1,1,2352,"Not_Significant",0
"ENSG00000186150.5","UBL4B",1,0,1,1,1,2353,"Not_Significant",0
"ENSG00000129757.14","CDKN1C",1,0,1,1,1,2354,"Not_Significant",0
"ENSG00000099260.11","PALMD",2,0,2,1,1,2355,"Not_Significant",0
"ENSG00000154856.13","APCDD1",3,2,1,1,1,2356,"Not_Significant",0
"ENSG00000130176.8","CNN1",1,0,1,1,1,2357,"Not_Significant",0
"ENSG00000286288.1","AL109809.4",2,1,1,1,1,2358,"Not_Significant",0
"ENSG00000261390.6","MAFTRR",2,0,2,1,1,2359,"Not_Significant",0
"ENSG00000090659.18","CD209",1,0,1,1,1,2360,"Not_Significant",0
"ENSG00000128573.26","FOXP2",1,0,1,1,1,2361,"Not_Significant",0
"ENSG00000186642.16","PDE2A",1,0,1,1,1,2362,"Not_Significant",0
"ENSG00000119771.15","KLHL29",3,2,1,1,1,2363,"Not_Significant",0
"ENSG00000109956.13","B3GAT1",1,0,1,1,1,2364,"Not_Significant",0
"ENSG00000259683.1","AC243562.2",2,1,1,1,1,2365,"Not_Significant",0
"ENSG00000166960.16","CCDC178",1,0,1,1,1,2366,"Not_Significant",0
"ENSG00000233766.7","CAVIN2-AS1",1,0,1,1,1,2367,"Not_Significant",0
"ENSG00000152463.15","OLAH",1,0,1,1,1,2368,"Not_Significant",0
"ENSG00000165621.8","OXGR1",2,1,1,1,1,2369,"Not_Significant",0
"ENSG00000133392.18","MYH11",1,0,1,1,1,2370,"Not_Significant",0
"ENSG00000266265.4","KLF14",1,0,1,1,1,2371,"Not_Significant",0
"ENSG00000182950.3","ODF3L1",1,0,1,1,1,2372,"Not_Significant",0
"ENSG00000182263.14","FIGN",1,0,1,1,1,2373,"Not_Significant",0
"ENSG00000109819.9","PPARGC1A",1,0,1,1,1,2374,"Not_Significant",0
"ENSG00000189134.4","NKAPL",1,0,1,1,1,2375,"Not_Significant",0
"ENSG00000233926.1","AL591368.1",1,0,1,1,1,2376,"Not_Significant",0
"ENSG00000223656.1","HMGB3P10",2,0,2,1,1,2377,"Not_Significant",0
"ENSG00000260192.3","LINC02240",1,0,1,1,1,2378,"Not_Significant",0
"ENSG00000232528.3","AL109809.1",2,1,1,1,1,2379,"Not_Significant",0
"ENSG00000163431.13","LMOD1",1,0,1,1,1,2380,"Not_Significant",0
"ENSG00000134760.6","DSG1",2,1,1,1,1,2381,"Not_Significant",0
"ENSG00000101349.17","PAK5",2,1,1,1,1,2382,"Not_Significant",0
"ENSG00000104490.18","NCALD",1,0,1,1,1,2383,"Not_Significant",0
"ENSG00000171885.18","AQP4",1,0,1,1,1,2384,"Not_Significant",0
"ENSG00000149575.9","SCN2B",1,0,1,1,1,2385,"Not_Significant",0
"ENSG00000146005.4","PSD2",1,0,1,1,1,2386,"Not_Significant",0
"ENSG00000048540.15","LMO3",1,0,1,1,1,2387,"Not_Significant",0
"ENSG00000176076.7","KCNE5",1,0,1,1,1,2388,"Not_Significant",0
"ENSG00000103034.14","NDRG4",3,2,1,1,1,2389,"Not_Significant",0
"ENSG00000248668.3","OXCT1-AS1",2,1,1,1,1,2390,"Not_Significant",0
"ENSG00000241644.2","INMT",1,0,1,1,1,2391,"Not_Significant",0
"ENSG00000168824.14","NSG1",1,0,1,1,1,2392,"Not_Significant",0
"ENSG00000149970.16","CNKSR2",1,0,1,1,1,2393,"Not_Significant",0
"ENSG00000146477.6","SLC22A3",2,1,1,1,1,2394,"Not_Significant",0
"ENSG00000251257.2","AC010457.1",2,1,1,1,1,2395,"Not_Significant",0
"ENSG00000183960.9","KCNH8",2,1,1,1,1,2396,"Not_Significant",0
"ENSG00000232803.1","SLCO4A1-AS1",4,3,1,1,1,2397,"Not_Significant",0
"ENSG00000229116.3","AL137026.1",1,0,1,1,1,2398,"Not_Significant",0
"ENSG00000070182.21","SPTB",1,0,1,1,1,2399,"Not_Significant",0
"ENSG00000166173.11","LARP6",2,1,1,1,1,2400,"Not_Significant",0
"ENSG00000274021.1","AC024909.1",2,0,2,1,1,2401,"Not_Significant",0
"ENSG00000077274.9","CAPN6",2,1,1,1,1,2402,"Not_Significant",0
"ENSG00000099957.16","P2RX6",2,0,2,1,1,2403,"Not_Significant",0
"ENSG00000137960.6","GIPC2",1,0,1,1,1,2404,"Not_Significant",0
"ENSG00000113594.10","LIFR",2,0,2,1,1,2405,"Not_Significant",0
"ENSG00000153291.16","SLC25A27",3,1,2,1,1,2406,"Not_Significant",0
"ENSG00000267304.1","AC004637.1",1,0,1,1,1,2407,"Not_Significant",0
"ENSG00000254369.6","HOXA-AS3",1,0,1,1,1,2408,"Not_Significant",0
"ENSG00000003096.14","KLHL13",1,0,1,1,1,2409,"Not_Significant",0
"ENSG00000278266.1","AC079949.2",3,1,2,1,1,2410,"Not_Significant",0
"ENSG00000106714.17","CNTNAP3",1,0,1,1,1,2411,"Not_Significant",0
